,_data,atemp,cnt,dteday,holiday,hr,hum,instant,mnth,season,temp,weathersit,weekday,windspeed,workingday,yr,day,dow,woy,cnt_log,by_season_all,peak,ideal,wet
7120,train,0.5152,106.0,2012-04-15,0,1,0.56,11157,4,2,0.54,2,0,0.1642,0,1,15,6,15,4.67282883446,588282.0,0,0,0
7121,train,0.5152,74.0,2012-04-15,0,2,0.56,11158,4,2,0.54,2,0,0.1045,0,1,15,6,15,4.31748811354,588282.0,0,0,0
7122,train,0.5,45.0,2012-04-15,0,3,0.59,11159,4,2,0.52,2,0,0.1343,0,1,15,6,15,3.82864139649,588282.0,0,0,0
7123,train,0.5152,12.0,2012-04-15,0,4,0.52,11160,4,2,0.54,2,0,0.0,0,1,15,6,15,2.56494935746,588282.0,0,0,0
7124,train,0.4848,10.0,2012-04-15,0,5,0.68,11161,4,2,0.5,1,0,0.1642,0,1,15,6,15,2.3978952728,588282.0,0,0,0
7125,train,0.4848,16.0,2012-04-15,0,6,0.63,11162,4,2,0.5,1,0,0.1343,0,1,15,6,15,2.83321334406,588282.0,0,0,0
7126,train,0.4848,46.0,2012-04-15,0,7,0.63,11163,4,2,0.5,1,0,0.1045,0,1,15,6,15,3.85014760171,588282.0,0,0,0
7127,train,0.5,97.0,2012-04-15,0,8,0.59,11164,4,2,0.52,1,0,0.0,0,1,15,6,15,4.58496747867,588282.0,0,0,0
7128,train,0.5152,251.0,2012-04-15,0,9,0.56,11165,4,2,0.54,1,0,0.2239,0,1,15,6,15,5.52942908751,588282.0,0,0,0
7129,train,0.5455,421.0,2012-04-15,0,10,0.53,11166,4,2,0.58,1,0,0.2239,0,1,15,6,15,6.04500531404,588282.0,1,0,0
7130,train,0.6212,528.0,2012-04-15,0,11,0.46,11167,4,2,0.62,1,0,0.2985,0,1,15,6,15,6.27098843186,588282.0,1,1,0
7131,train,0.6212,635.0,2012-04-15,0,12,0.44,11168,4,2,0.64,1,0,0.2836,0,1,15,6,15,6.45519856334,588282.0,1,1,0
7132,train,0.6212,681.0,2012-04-15,0,13,0.44,11169,4,2,0.66,1,0,0.2836,0,1,15,6,15,6.52502965784,588282.0,1,1,0
7133,train,0.6364,628.0,2012-04-15,0,14,0.39,11170,4,2,0.7,1,0,0.2836,0,1,15,6,15,6.4441312567,588282.0,1,1,0
7134,train,0.6364,617.0,2012-04-15,0,15,0.39,11171,4,2,0.7,1,0,0.3881,0,1,15,6,15,6.42648845746,588282.0,1,1,0
7135,train,0.6515,616.0,2012-04-15,0,16,0.39,11172,4,2,0.72,1,0,0.3582,0,1,15,6,15,6.42486902391,588282.0,1,1,0
7136,train,0.6364,623.0,2012-04-15,0,17,0.42,11173,4,2,0.7,1,0,0.3284,0,1,15,6,15,6.43615036837,588282.0,1,1,0
7137,train,0.6364,479.0,2012-04-15,0,18,0.42,11174,4,2,0.7,1,0,0.2537,0,1,15,6,15,6.1737861039,588282.0,1,1,0
7138,train,0.6364,379.0,2012-04-15,0,19,0.42,11175,4,2,0.7,1,0,0.2537,0,1,15,6,15,5.94017125272,588282.0,1,1,0
7139,train,0.6212,291.0,2012-04-15,0,20,0.5,11176,4,2,0.64,1,0,0.2239,0,1,15,6,15,5.67675380227,588282.0,0,1,0
7140,train,0.6212,229.0,2012-04-15,0,21,0.57,11177,4,2,0.62,1,0,0.2537,0,1,15,6,15,5.43807930892,588282.0,0,1,0
7141,train,0.6364,134.0,2012-04-15,0,22,0.44,11178,4,2,0.68,1,0,0.3582,0,1,15,6,15,4.90527477844,588282.0,0,1,0
7142,train,0.6212,90.0,2012-04-15,0,23,0.5,11179,4,2,0.66,1,0,0.3881,0,1,15,6,15,4.51085950652,588282.0,0,1,0
7143,train,0.6212,41.0,2012-04-16,1,0,0.53,11180,4,2,0.64,1,1,0.3284,0,1,16,0,16,3.73766961828,588282.0,0,1,0
7144,train,0.6061,28.0,2012-04-16,1,1,0.61,11181,4,2,0.62,1,1,0.3582,0,1,16,0,16,3.36729582999,588282.0,0,1,0
7145,train,0.6061,14.0,2012-04-16,1,2,0.64,11182,4,2,0.6,1,1,0.2537,0,1,16,0,16,2.7080502011,588282.0,0,0,0
7146,train,0.5455,8.0,2012-04-16,1,3,0.68,11183,4,2,0.58,1,1,0.194,0,1,16,0,16,2.19722457734,588282.0,0,0,0
7147,train,0.5152,6.0,2012-04-16,1,4,0.77,11184,4,2,0.54,1,1,0.2239,0,1,16,0,16,1.94591014906,588282.0,0,0,0
7148,train,0.5152,38.0,2012-04-16,1,5,0.77,11185,4,2,0.54,1,1,0.2239,0,1,16,0,16,3.66356164613,588282.0,0,0,0
7149,train,0.5,133.0,2012-04-16,1,6,0.83,11186,4,2,0.52,1,1,0.1642,0,1,16,0,16,4.89783979995,588282.0,0,0,0
7150,train,0.5,387.0,2012-04-16,1,7,0.83,11187,4,2,0.52,1,1,0.1343,0,1,16,0,16,5.96100533962,588282.0,0,0,0
7151,train,0.5303,597.0,2012-04-16,1,8,0.83,11188,4,2,0.56,2,1,0.1642,0,1,16,0,16,6.39359075395,588282.0,0,0,0
7152,train,0.6061,297.0,2012-04-16,1,9,0.69,11189,4,2,0.62,1,1,0.2239,0,1,16,0,16,5.69709348651,588282.0,0,1,0
7153,train,0.6061,224.0,2012-04-16,1,10,0.69,11190,4,2,0.62,1,1,0.2537,0,1,16,0,16,5.4161004022,588282.0,1,1,0
7154,train,0.6061,251.0,2012-04-16,1,11,0.65,11191,4,2,0.64,1,1,0.2537,0,1,16,0,16,5.52942908751,588282.0,1,1,0
7155,train,0.6364,271.0,2012-04-16,1,12,0.57,11192,4,2,0.68,1,1,0.2537,0,1,16,0,16,5.6058020663,588282.0,1,1,0
7156,train,0.6667,263.0,2012-04-16,1,13,0.45,11193,4,2,0.74,1,1,0.2985,0,1,16,0,16,5.57594910315,588282.0,1,1,0
7157,train,0.6818,288.0,2012-04-16,1,14,0.45,11194,4,2,0.76,1,1,0.3284,0,1,16,0,16,5.66642668811,588282.0,1,1,0
7158,train,0.697,275.0,2012-04-16,1,15,0.33,11195,4,2,0.8,1,1,0.4478,0,1,16,0,16,5.62040086572,588282.0,1,0,0
7159,train,0.697,358.0,2012-04-16,1,16,0.33,11196,4,2,0.8,1,1,0.4627,0,1,16,0,16,5.88332238849,588282.0,1,0,0
7160,train,0.697,712.0,2012-04-16,1,17,0.33,11197,4,2,0.8,1,1,0.3881,0,1,16,0,16,6.56948142041,588282.0,1,1,0
7161,train,0.697,676.0,2012-04-16,1,18,0.31,11198,4,2,0.8,1,1,0.3881,0,1,16,0,16,6.51767127291,588282.0,1,1,0
7162,train,0.6667,522.0,2012-04-16,1,19,0.35,11199,4,2,0.76,1,1,0.3881,0,1,16,0,16,6.25958146406,588282.0,1,1,0
7163,train,0.6515,375.0,2012-04-16,1,20,0.37,11200,4,2,0.74,1,1,0.2985,0,1,16,0,16,5.92958914339,588282.0,0,1,0
7164,train,0.6364,271.0,2012-04-16,1,21,0.51,11201,4,2,0.68,1,1,0.2537,0,1,16,0,16,5.6058020663,588282.0,0,1,0
7165,train,0.6364,214.0,2012-04-16,1,22,0.51,11202,4,2,0.68,1,1,0.2537,0,1,16,0,16,5.37063802813,588282.0,0,1,0
7166,train,0.6364,121.0,2012-04-16,1,23,0.45,11203,4,2,0.7,1,1,0.2985,0,1,16,0,16,4.80402104473,588282.0,0,1,0
7167,train,0.6212,43.0,2012-04-17,0,0,0.54,11204,4,2,0.66,1,2,0.194,1,1,17,1,16,3.78418963392,588282.0,0,1,0
7168,train,0.6212,11.0,2012-04-17,0,1,0.57,11205,4,2,0.64,1,2,0.1642,1,1,17,1,16,2.48490664979,588282.0,0,1,0
7169,train,0.5303,4.0,2012-04-17,0,2,0.83,11206,4,2,0.56,1,2,0.1045,1,1,17,1,16,1.60943791243,588282.0,0,0,1
7170,train,0.5303,6.0,2012-04-17,0,3,0.83,11207,4,2,0.56,1,2,0.0896,1,1,17,1,16,1.94591014906,588282.0,0,0,1
7171,train,0.6212,9.0,2012-04-17,0,4,0.44,11208,4,2,0.66,1,2,0.2239,1,1,17,1,16,2.30258509299,588282.0,0,1,0
7172,train,0.6212,30.0,2012-04-17,0,5,0.53,11209,4,2,0.6,1,2,0.2537,1,1,17,1,16,3.43398720449,588282.0,0,0,0
7173,train,0.6212,144.0,2012-04-17,0,6,0.46,11210,4,2,0.6,1,2,0.2537,1,1,17,1,16,4.97673374242,588282.0,0,0,0
7174,train,0.6212,461.0,2012-04-17,0,7,0.43,11211,4,2,0.6,1,2,0.2537,1,1,17,1,16,6.13556489108,588282.0,0,0,0
7175,train,0.6212,673.0,2012-04-17,0,8,0.43,11212,4,2,0.6,1,2,0.2239,1,1,17,1,16,6.51323011091,588282.0,1,0,0
7176,train,0.6212,400.0,2012-04-17,0,9,0.38,11213,4,2,0.6,1,2,0.4925,1,1,17,1,16,5.99396142731,588282.0,0,0,0
7177,train,0.6212,217.0,2012-04-17,0,10,0.38,11214,4,2,0.6,1,2,0.4179,1,1,17,1,16,5.38449506279,588282.0,0,0,0
7178,train,0.6212,239.0,2012-04-17,0,11,0.33,11215,4,2,0.6,1,2,0.4179,1,1,17,1,16,5.48063892334,588282.0,0,0,0
7179,train,0.6212,244.0,2012-04-17,0,12,0.33,11216,4,2,0.6,1,2,0.3582,1,1,17,1,16,5.50125821054,588282.0,1,0,0
7180,train,0.6212,239.0,2012-04-17,0,13,0.29,11217,4,2,0.62,1,2,0.2537,1,1,17,1,16,5.48063892334,588282.0,0,1,0
7181,train,0.6212,257.0,2012-04-17,0,14,0.27,11218,4,2,0.64,1,2,0.2836,1,1,17,1,16,5.55295958492,588282.0,0,1,0
7182,train,0.6212,308.0,2012-04-17,0,15,0.24,11219,4,2,0.66,1,2,0.3284,1,1,17,1,16,5.7333412769,588282.0,0,1,0
7183,train,0.6212,370.0,2012-04-17,0,16,0.22,11220,4,2,0.68,1,2,0.3582,1,1,17,1,16,5.91620206261,588282.0,0,1,0
7184,train,0.6061,781.0,2012-04-17,0,17,0.25,11221,4,2,0.64,1,2,0.2985,1,1,17,1,16,6.66185474055,588282.0,1,1,0
7185,train,0.6061,775.0,2012-04-17,0,18,0.25,11222,4,2,0.64,1,2,0.2836,1,1,17,1,16,6.65415252018,588282.0,1,1,0
7186,train,0.6061,537.0,2012-04-17,0,19,0.26,11223,4,2,0.6,1,2,0.2537,1,1,17,1,16,6.28785856016,588282.0,0,0,0
7187,train,0.6061,402.0,2012-04-17,0,20,0.23,11224,4,2,0.6,1,2,0.2836,1,1,17,1,16,5.99893656195,588282.0,0,0,0
7188,train,0.5303,297.0,2012-04-17,0,21,0.26,11225,4,2,0.56,1,2,0.2985,1,1,17,1,16,5.69709348651,588282.0,0,0,0
7189,train,0.5152,162.0,2012-04-17,0,22,0.3,11226,4,2,0.54,1,2,0.2537,1,1,17,1,16,5.09375020081,588282.0,0,0,0
7190,train,0.5152,82.0,2012-04-17,0,23,0.32,11227,4,2,0.54,1,2,0.2239,1,1,17,1,16,4.4188406078,588282.0,0,0,0
7191,train,0.5152,38.0,2012-04-18,0,0,0.32,11228,4,2,0.54,1,3,0.1642,1,1,18,2,16,3.66356164613,588282.0,0,0,0
7192,train,0.5,14.0,2012-04-18,0,1,0.34,11229,4,2,0.52,1,3,0.194,1,1,18,2,16,2.7080502011,588282.0,0,0,0
7193,train,0.4848,9.0,2012-04-18,0,2,0.42,11230,4,2,0.5,2,3,0.194,1,1,18,2,16,2.30258509299,588282.0,0,0,0
7194,train,0.4848,6.0,2012-04-18,0,3,0.42,11231,4,2,0.5,2,3,0.2239,1,1,18,2,16,1.94591014906,588282.0,0,0,0
7195,train,0.4848,7.0,2012-04-18,0,4,0.42,11232,4,2,0.5,2,3,0.2836,1,1,18,2,16,2.07944154168,588282.0,0,0,0
7196,train,0.4848,34.0,2012-04-18,0,5,0.39,11233,4,2,0.5,2,3,0.2836,1,1,18,2,16,3.55534806149,588282.0,0,0,0
7197,train,0.4848,134.0,2012-04-18,0,6,0.39,11234,4,2,0.5,2,3,0.2836,1,1,18,2,16,4.90527477844,588282.0,0,0,0
7198,train,0.4848,418.0,2012-04-18,0,7,0.39,11235,4,2,0.5,2,3,0.194,1,1,18,2,16,6.03787091992,588282.0,0,0,0
7199,train,0.4848,576.0,2012-04-18,0,8,0.39,11236,4,2,0.5,3,3,0.194,1,1,18,2,16,6.35784226651,588282.0,1,0,0
7200,train,0.4697,265.0,2012-04-18,0,9,0.44,11237,4,2,0.48,3,3,0.2985,1,1,18,2,16,5.58349630878,588282.0,0,0,0
7201,train,0.4697,147.0,2012-04-18,0,10,0.47,11238,4,2,0.48,3,3,0.2239,1,1,18,2,16,4.99721227376,588282.0,0,0,0
7202,train,0.4545,119.0,2012-04-18,0,11,0.47,11239,4,2,0.46,3,3,0.2537,1,1,18,2,16,4.78749174278,588282.0,0,0,0
7203,train,0.4545,110.0,2012-04-18,0,12,0.51,11240,4,2,0.46,3,3,0.1045,1,1,18,2,16,4.70953020131,588282.0,1,0,0
7204,train,0.4545,64.0,2012-04-18,0,13,0.59,11241,4,2,0.46,3,3,0.0,1,1,18,2,16,4.1743872699,588282.0,0,0,0
7205,train,0.4394,51.0,2012-04-18,0,14,0.72,11242,4,2,0.44,3,3,0.1045,1,1,18,2,16,3.95124371858,588282.0,0,0,1
7206,train,0.4242,98.0,2012-04-18,0,15,0.77,11243,4,2,0.42,3,3,0.194,1,1,18,2,16,4.59511985013,588282.0,0,0,1
7207,train,0.4242,235.0,2012-04-18,0,16,0.77,11244,4,2,0.42,2,3,0.2239,1,1,18,2,16,5.46383180503,588282.0,0,0,1
7208,train,0.4242,488.0,2012-04-18,0,17,0.77,11245,4,2,0.42,2,3,0.194,1,1,18,2,16,6.19236248947,588282.0,1,0,1
7209,train,0.4242,505.0,2012-04-18,0,18,0.77,11246,4,2,0.42,2,3,0.0,1,1,18,2,16,6.22653666929,588282.0,1,0,1
7210,train,0.4242,368.0,2012-04-18,0,19,0.77,11247,4,2,0.42,2,3,0.1343,1,1,18,2,16,5.91079664404,588282.0,0,0,1
7211,train,0.4242,260.0,2012-04-18,0,20,0.77,11248,4,2,0.42,2,3,0.1045,1,1,18,2,16,5.56452040732,588282.0,0,0,1
7212,train,0.4242,189.0,2012-04-18,0,21,0.82,11249,4,2,0.42,2,3,0.0896,1,1,18,2,16,5.24702407216,588282.0,0,0,1
7213,train,0.4242,162.0,2012-04-18,0,22,0.77,11250,4,2,0.42,2,3,0.0896,1,1,18,2,16,5.09375020081,588282.0,0,0,1
7214,train,0.4242,70.0,2012-04-18,0,23,0.77,11251,4,2,0.42,2,3,0.0,1,1,18,2,16,4.26267987704,588282.0,0,0,1
7215,train,0.4242,25.0,2012-04-19,0,0,0.77,11252,4,2,0.42,3,4,0.0,1,1,19,3,16,3.25809653802,588282.0,0,0,1
7216,train,0.4242,13.0,2012-04-19,0,1,0.77,11253,4,2,0.42,3,4,0.1045,1,1,19,3,16,2.63905732962,588282.0,0,0,1
7217,train,0.4242,6.0,2012-04-19,0,2,0.77,11254,4,2,0.42,2,4,0.0,1,1,19,3,16,1.94591014906,588282.0,0,0,1
7218,train,0.4242,4.0,2012-04-19,0,3,0.77,11255,4,2,0.42,2,4,0.0,1,1,19,3,16,1.60943791243,588282.0,0,0,1
7219,train,0.4242,4.0,2012-04-19,0,4,0.71,11256,4,2,0.42,2,4,0.0,1,1,19,3,16,1.60943791243,588282.0,0,0,1
7220,train,0.4091,30.0,2012-04-19,0,5,0.82,11257,4,2,0.4,1,4,0.0,1,1,19,3,16,3.43398720449,588282.0,0,0,1
7221,train,0.4091,120.0,2012-04-19,0,6,0.82,11258,4,2,0.4,2,4,0.1045,1,1,19,3,16,4.7957905456,588282.0,0,0,1
7222,train,0.4091,406.0,2012-04-19,0,7,0.82,11259,4,2,0.4,2,4,0.1343,1,1,19,3,16,6.00881318544,588282.0,0,0,1
7223,train,0.4242,677.0,2012-04-19,0,8,0.82,11260,4,2,0.42,2,4,0.1045,1,1,19,3,16,6.51914728794,588282.0,1,0,1
7224,train,0.4545,301.0,2012-04-19,0,9,0.72,11261,4,2,0.46,2,4,0.0,1,1,19,3,16,5.71042701737,588282.0,0,0,1
7225,train,0.4697,189.0,2012-04-19,0,10,0.63,11262,4,2,0.48,1,4,0.0896,1,1,19,3,16,5.24702407216,588282.0,0,0,1
7226,train,0.5,229.0,2012-04-19,0,11,0.48,11263,4,2,0.52,1,4,0.0,1,1,19,3,16,5.43807930892,588282.0,0,0,0
7227,train,0.5152,264.0,2012-04-19,0,12,0.49,11264,4,2,0.54,1,4,0.0,1,1,19,3,16,5.57972982599,588282.0,1,0,0
7228,train,0.5303,238.0,2012-04-19,0,13,0.46,11265,4,2,0.56,1,4,0.0,1,1,19,3,16,5.47646355193,588282.0,0,0,0
7229,train,0.5455,237.0,2012-04-19,0,14,0.43,11266,4,2,0.58,1,4,0.0,1,1,19,3,16,5.47227067367,588282.0,0,0,0
7230,train,0.6212,262.0,2012-04-19,0,15,0.43,11267,4,2,0.6,1,4,0.0,1,1,19,3,16,5.57215403218,588282.0,0,0,0
7231,train,0.6212,387.0,2012-04-19,0,16,0.41,11268,4,2,0.62,1,4,0.1045,1,1,19,3,16,5.96100533962,588282.0,0,1,0
7232,train,0.6212,748.0,2012-04-19,0,17,0.43,11269,4,2,0.6,1,4,0.0896,1,1,19,3,16,6.61873898352,588282.0,1,0,0
7233,train,0.6212,776.0,2012-04-19,0,18,0.43,11270,4,2,0.6,1,4,0.0896,1,1,19,3,16,6.65544035037,588282.0,1,0,0
7234,train,0.5455,586.0,2012-04-19,0,19,0.46,11271,4,2,0.58,1,4,0.1343,1,1,19,3,16,6.37502481983,588282.0,0,0,0
7235,train,0.5303,404.0,2012-04-19,0,20,0.49,11272,4,2,0.56,1,4,0.2239,1,1,19,3,16,6.00388706711,588282.0,0,0,0
7236,train,0.5,267.0,2012-04-19,0,21,0.55,11273,4,2,0.52,1,4,0.1045,1,1,19,3,16,5.59098698051,588282.0,0,0,0
7237,train,0.5,248.0,2012-04-19,0,22,0.59,11274,4,2,0.52,1,4,0.194,1,1,19,3,16,5.51745289646,588282.0,0,0,0
7238,train,0.4848,144.0,2012-04-19,0,23,0.63,11275,4,2,0.5,1,4,0.1045,1,1,19,3,16,4.97673374242,588282.0,0,0,1
7239,train,0.4848,35.0,2012-05-01,0,0,0.59,11540,5,2,0.5,2,2,0.194,1,1,1,1,18,3.58351893846,588282.0,0,0,0
7240,train,0.4848,21.0,2012-05-01,0,1,0.63,11541,5,2,0.5,2,2,0.1343,1,1,1,1,18,3.09104245336,588282.0,0,0,1
7241,train,0.4848,8.0,2012-05-01,0,2,0.72,11542,5,2,0.5,2,2,0.0896,1,1,1,1,18,2.19722457734,588282.0,0,0,1
7242,train,0.4848,3.0,2012-05-01,0,3,0.77,11543,5,2,0.5,2,2,0.0,1,1,1,1,18,1.38629436112,588282.0,0,0,1
7243,train,0.5,8.0,2012-05-01,0,4,0.72,11544,5,2,0.52,2,2,0.0896,1,1,1,1,18,2.19722457734,588282.0,0,0,1
7244,train,0.5,17.0,2012-05-01,0,5,0.72,11545,5,2,0.52,2,2,0.0896,1,1,1,1,18,2.8903717579,588282.0,0,0,1
7245,train,0.5,26.0,2012-05-01,0,6,0.77,11546,5,2,0.52,3,2,0.1045,1,1,1,1,18,3.295836866,588282.0,0,0,1
7246,train,0.4848,169.0,2012-05-01,0,7,0.94,11547,5,2,0.5,2,2,0.2537,1,1,1,1,18,5.13579843705,588282.0,0,0,1
7247,train,0.5,557.0,2012-05-01,0,8,0.94,11548,5,2,0.52,2,2,0.2836,1,1,1,1,18,6.32435896238,588282.0,1,0,1
7248,train,0.5152,349.0,2012-05-01,0,9,0.88,11549,5,2,0.54,2,2,0.194,1,1,1,1,18,5.85793315448,588282.0,0,0,1
7249,train,0.5909,174.0,2012-05-01,0,10,0.78,11550,5,2,0.62,1,2,0.2537,1,1,1,1,18,5.16478597392,588282.0,0,1,1
7250,train,0.6212,229.0,2012-05-01,0,11,0.65,11551,5,2,0.66,2,2,0.2836,1,1,1,1,18,5.43807930892,588282.0,0,1,1
7251,train,0.6515,269.0,2012-05-01,0,12,0.58,11552,5,2,0.7,2,2,0.2239,1,1,1,1,18,5.598421959,588282.0,1,1,0
7252,train,0.6667,249.0,2012-05-01,0,13,0.51,11553,5,2,0.72,2,2,0.2239,1,1,1,1,18,5.52146091786,588282.0,0,1,0
7253,train,0.6667,204.0,2012-05-01,0,14,0.48,11554,5,2,0.74,2,2,0.2537,1,1,1,1,18,5.32300997914,588282.0,0,1,0
7254,train,0.6667,234.0,2012-05-01,0,15,0.45,11555,5,2,0.74,2,2,0.2239,1,1,1,1,18,5.45958551414,588282.0,0,1,0
7255,train,0.6667,354.0,2012-05-01,0,16,0.45,11556,5,2,0.74,1,2,0.194,1,1,1,1,18,5.87211778948,588282.0,0,1,0
7256,train,0.6667,681.0,2012-05-01,0,17,0.48,11557,5,2,0.74,1,2,0.0896,1,1,1,1,18,6.52502965784,588282.0,1,1,0
7257,train,0.6515,743.0,2012-05-01,0,18,0.54,11558,5,2,0.7,1,2,0.1343,1,1,1,1,18,6.61204103483,588282.0,1,1,0
7258,train,0.6515,487.0,2012-05-01,0,19,0.54,11559,5,2,0.7,1,2,0.1343,1,1,1,1,18,6.19031540585,588282.0,0,1,0
7259,train,0.6212,335.0,2012-05-01,0,20,0.61,11560,5,2,0.66,1,2,0.1642,1,1,1,1,18,5.81711115996,588282.0,0,1,1
7260,train,0.6061,282.0,2012-05-01,0,21,0.65,11561,5,2,0.64,1,2,0.1343,1,1,1,1,18,5.64544689764,588282.0,0,1,1
7261,train,0.6061,211.0,2012-05-01,0,22,0.65,11562,5,2,0.64,1,2,0.0,1,1,1,1,18,5.35658627467,588282.0,0,1,1
7262,train,0.5758,95.0,2012-05-01,0,23,0.78,11563,5,2,0.6,1,2,0.0,1,1,1,1,18,4.56434819147,588282.0,0,0,1
7263,train,0.5758,47.0,2012-05-02,0,0,0.78,11564,5,2,0.6,1,3,0.1045,1,1,2,2,18,3.87120101091,588282.0,0,0,1
7264,train,0.5303,15.0,2012-05-02,0,1,0.83,11565,5,2,0.56,1,3,0.0,1,1,2,2,18,2.77258872224,588282.0,0,0,1
7265,train,0.5303,16.0,2012-05-02,0,2,0.83,11566,5,2,0.56,1,3,0.0,1,1,2,2,18,2.83321334406,588282.0,0,0,1
7266,train,0.5303,6.0,2012-05-02,0,3,0.83,11567,5,2,0.56,1,3,0.0896,1,1,2,2,18,1.94591014906,588282.0,0,0,1
7267,train,0.5152,4.0,2012-05-02,0,4,0.88,11568,5,2,0.54,1,3,0.0,1,1,2,2,18,1.60943791243,588282.0,0,0,1
7268,train,0.5152,33.0,2012-05-02,0,5,0.9,11569,5,2,0.54,1,3,0.1343,1,1,2,2,18,3.52636052462,588282.0,0,0,1
7269,train,0.5303,120.0,2012-05-02,0,6,0.84,11570,5,2,0.56,3,3,0.0,1,1,2,2,18,4.7957905456,588282.0,0,0,1
7270,train,0.5152,358.0,2012-05-02,0,7,0.88,11571,5,2,0.54,2,3,0.194,1,1,2,2,18,5.88332238849,588282.0,0,0,1
7271,train,0.5303,666.0,2012-05-02,0,8,0.88,11572,5,2,0.56,2,3,0.0,1,1,2,2,18,6.50279004592,588282.0,1,0,1
7272,train,0.5303,315.0,2012-05-02,0,9,0.88,11573,5,2,0.56,2,3,0.0,1,1,2,2,18,5.75574221359,588282.0,0,0,1
7273,train,0.5455,175.0,2012-05-02,0,10,0.83,11574,5,2,0.58,2,3,0.1045,1,1,2,2,18,5.17048399504,588282.0,0,0,1
7274,train,0.5455,184.0,2012-05-02,0,11,0.81,11575,5,2,0.58,2,3,0.1343,1,1,2,2,18,5.22035582508,588282.0,0,0,1
7275,train,0.5455,245.0,2012-05-02,0,12,0.83,11576,5,2,0.58,2,3,0.2239,1,1,2,2,18,5.50533153593,588282.0,1,0,1
7276,train,0.5455,228.0,2012-05-02,0,13,0.78,11577,5,2,0.58,2,3,0.194,1,1,2,2,18,5.43372200355,588282.0,0,0,1
7277,train,0.6061,240.0,2012-05-02,0,14,0.69,11578,5,2,0.62,1,3,0.0896,1,1,2,2,18,5.48479693349,588282.0,0,1,1
7278,train,0.6061,256.0,2012-05-02,0,15,0.65,11579,5,2,0.64,1,3,0.194,1,1,2,2,18,5.5490760849,588282.0,0,1,1
7279,train,0.6061,367.0,2012-05-02,0,16,0.65,11580,5,2,0.64,1,3,0.1642,1,1,2,2,18,5.90808293817,588282.0,0,1,1
7280,train,0.5909,729.0,2012-05-02,0,17,0.73,11581,5,2,0.6,1,3,0.2537,1,1,2,2,18,6.59304453414,588282.0,1,0,1
7281,train,0.5303,813.0,2012-05-02,0,18,0.73,11582,5,2,0.56,1,3,0.2239,1,1,2,2,18,6.701960366,588282.0,1,0,1
7282,train,0.5152,504.0,2012-05-02,0,19,0.77,11583,5,2,0.54,1,3,0.2537,1,1,2,2,18,6.22455842928,588282.0,0,0,1
7283,train,0.5,338.0,2012-05-02,0,20,0.77,11584,5,2,0.52,1,3,0.2537,1,1,2,2,18,5.82600010738,588282.0,0,0,1
7284,train,0.5,239.0,2012-05-02,0,21,0.77,11585,5,2,0.52,1,3,0.2239,1,1,2,2,18,5.48063892334,588282.0,0,0,1
7285,train,0.4848,173.0,2012-05-02,0,22,0.82,11586,5,2,0.5,1,3,0.2239,1,1,2,2,18,5.15905529921,588282.0,0,0,1
7286,train,0.4848,98.0,2012-05-02,0,23,0.77,11587,5,2,0.5,2,3,0.2537,1,1,2,2,18,4.59511985013,588282.0,0,0,1
7287,train,0.4697,90.0,2012-05-03,0,0,0.82,11588,5,2,0.48,2,4,0.2239,1,1,3,3,18,4.51085950652,588282.0,0,0,1
7288,train,0.4545,24.0,2012-05-03,0,1,0.88,11589,5,2,0.46,2,4,0.1045,1,1,3,3,18,3.21887582487,588282.0,0,0,1
7289,train,0.4545,17.0,2012-05-03,0,2,0.88,11590,5,2,0.46,2,4,0.1343,1,1,3,3,18,2.8903717579,588282.0,0,0,1
7290,train,0.4545,6.0,2012-05-03,0,3,0.88,11591,5,2,0.46,2,4,0.0,1,1,3,3,18,1.94591014906,588282.0,0,0,1
7291,train,0.4545,2.0,2012-05-03,0,4,0.88,11592,5,2,0.46,2,4,0.2537,1,1,3,3,18,1.09861228867,588282.0,0,0,1
7292,train,0.4545,21.0,2012-05-03,0,5,0.88,11593,5,2,0.46,2,4,0.2537,1,1,3,3,18,3.09104245336,588282.0,0,0,1
7293,train,0.4545,136.0,2012-05-03,0,6,0.88,11594,5,2,0.46,2,4,0.1642,1,1,3,3,18,4.91998092583,588282.0,0,0,1
7294,train,0.4394,384.0,2012-05-03,0,7,0.94,11595,5,2,0.44,3,4,0.1045,1,1,3,3,18,5.95324333429,588282.0,0,0,1
7295,train,0.4545,627.0,2012-05-03,0,8,0.88,11596,5,2,0.46,3,4,0.194,1,1,3,3,18,6.44254016647,588282.0,1,0,1
7296,train,0.4697,304.0,2012-05-03,0,9,0.88,11597,5,2,0.48,2,4,0.1045,1,1,3,3,18,5.72031177661,588282.0,0,0,1
7297,train,0.5,168.0,2012-05-03,0,10,0.77,11598,5,2,0.52,2,4,0.0,1,1,3,3,18,5.12989871492,588282.0,0,0,1
7298,train,0.5152,201.0,2012-05-03,0,11,0.77,11599,5,2,0.54,1,4,0.0,1,1,3,3,18,5.3082676974,588282.0,0,0,1
7299,train,0.5303,301.0,2012-05-03,0,12,0.73,11600,5,2,0.56,1,4,0.1343,1,1,3,3,18,5.71042701737,588282.0,1,0,1
7300,train,0.5909,265.0,2012-05-03,0,13,0.69,11601,5,2,0.6,1,4,0.194,1,1,3,3,18,5.58349630878,588282.0,0,0,1
